onset	duration	trial_type	value
2.0	1.78	sequence_presentation	41
6.553	0.764	sequence_presentation	41
8.383	1.534	recall_start	42
12.512	1.918	recall_start	42
17.352	0.509	recall_start	42
19.842	1.832	sequence_presentation	41
22.904	1.428	sequence_presentation	41
26.8	1.105	sequence_presentation	41
29.343	1.362	recall_start	42
33.222	1.461	recall_start	42
35.792	1.905	recall_start	42
38.999	1.083	sequence_presentation	41
41.336	1.251	sequence_presentation	41
44.399	1.208	sequence_presentation	41
47.471	1.153	recall_start	42
50.322	1.618	sequence_presentation	41
54.484	1.77	sequence_presentation	41
57.759	0.894	recall_start	42
60.62	1.272	sequence_presentation	41
64.383	0.532	recall_start	42
67.218	0.803	recall_start	42
69.945	1.187	recall_start	42
72.637	1.833	sequence_presentation	41
77.327	1.374	recall_start	42
80.431	0.551	sequence_presentation	41
82.112	1.306	sequence_presentation	41
