onset	duration	trial_type	value
2.0	1.593	cue_left	51
5.805	1.2	cue_right	52
9.159	0.706	cue_left	51
10.988	1.349	cue_left	51
14.593	1.624	cue_left	51
17.347	0.781	cue_left	51
19.27	0.597	cue_left	51
21.927	0.94	cue_left	51
24.359	1.19	cue_left	51
26.759	1.611	cue_right	52
30.965	1.792	cue_right	52
34.63	1.736	cue_left	51
37.958	1.915	cue_left	51
42.497	1.794	cue_right	52
45.829	1.642	cue_right	52
48.809	1.469	cue_left	51
51.913	0.562	cue_left	51
53.564	0.896	cue_left	51
55.878	0.852	cue_left	51
57.909	0.793	cue_right	52
60.332	1.516	cue_left	51
63.411	0.644	cue_right	52
65.559	1.375	cue_right	52
69.333	0.875	cue_right	52
