onset	duration	trial_type	value
2.0	1.433	target	11
4.514	1.752	target	11
9.077	1.759	nontarget	12
13.12	1.977	target	11
18.053	0.692	nontarget	12
21.037	1.763	target	11
25.527	1.581	target	11
29.87	1.59	nontarget	12
34.173	1.146	target	11
37.488	1.638	target	11
41.735	1.972	target	11
45.381	1.771	nontarget	12
49.982	1.631	target	11
53.038	0.936	target	11
55.565	1.3	nontarget	12
58.92	1.272	nontarget	12
61.807	1.232	target	11
65.914	0.914	target	11
69.433	0.826	target	11
71.806	0.768	nontarget	12
