onset	duration	trial_type	value
2.0	1.23	cue_right	52
4.77	1.785	cue_left	51
8.405	0.661	cue_left	51
10.95	0.742	cue_left	51
14.447	0.684	cue_right	52
17.106	1.12	cue_left	51
20.797	1.897	cue_right	52
23.915	1.718	cue_left	51
28.196	0.937	cue_right	52
32.12	1.518	cue_right	52
35.453	0.868	cue_right	52
39.128	1.665	cue_left	51
43.608	1.782	cue_left	51
46.566	0.76	cue_left	51
50.314	0.724	cue_left	51
53.852	1.647	cue_right	52
57.904	1.707	cue_left	51
61.602	1.317	cue_left	51
65.114	0.69	cue_right	52
68.53	0.623	cue_right	52
71.932	1.243	cue_left	51
75.436	1.565	cue_right	52
78.569	1.378	cue_left	51
81.608	1.501	cue_right	52
84.567	1.354	cue_right	52
