onset	duration	trial_type	value
2.0	0.524	recall_start	42
4.373	1.135	recall_start	42
7.408	1.41	sequence_presentation	41
10.698	1.996	recall_start	42
14.292	0.502	recall_start	42
15.86	1.321	sequence_presentation	41
19.68	1.041	sequence_presentation	41
22.113	0.553	recall_start	42
24.816	1.057	sequence_presentation	41
27.306	1.922	recall_start	42
30.987	1.08	recall_start	42
33.544	1.383	recall_start	42
36.915	1.507	recall_start	42
40.106	1.633	sequence_presentation	41
44.533	0.831	recall_start	42
48.112	0.568	sequence_presentation	41
49.962	1.422	sequence_presentation	41
52.538	1.791	recall_start	42
55.365	1.052	recall_start	42
57.759	0.501	sequence_presentation	41
60.007	0.958	recall_start	42
63.137	0.594	sequence_presentation	41
65.412	1.222	sequence_presentation	41
68.184	1.125	recall_start	42
70.396	0.676	sequence_presentation	41
