onset	duration	trial_type	value
2.0	0.905	cue_right	52
4.66	0.624	cue_left	51
8.019	1.98	cue_left	51
11.783	1.249	cue_right	52
15.123	1.582	cue_right	52
18.524	1.393	cue_right	52
21.641	1.668	cue_right	52
25.552	0.565	cue_left	51
29.03	1.462	cue_left	51
33.143	1.935	cue_right	52
37.435	1.846	cue_right	52
41.793	1.402	cue_right	52
46.016	1.907	cue_left	51
49.335	0.692	cue_left	51
51.687	1.7	cue_right	52
55.991	1.79	cue_left	51
59.437	1.787	cue_left	51
63.322	0.64	cue_left	51
65.446	0.504	cue_right	52
67.623	0.616	cue_left	51
69.736	0.655	cue_right	52
72.912	1.952	cue_right	52
