onset	duration	trial_type	value
2.0	0.921	sequence_presentation	41
3.993	1.383	recall_start	42
7.738	1.48	recall_start	42
10.263	1.902	recall_start	42
13.27	1.53	recall_start	42
16.995	1.812	recall_start	42
21.612	1.25	recall_start	42
25.034	1.591	sequence_presentation	41
29.558	0.84	recall_start	42
32.013	0.878	recall_start	42
35.421	0.752	recall_start	42
38.351	1.037	sequence_presentation	41
42.29	1.187	recall_start	42
46.466	1.455	sequence_presentation	41
50.029	1.656	recall_start	42
52.933	1.741	recall_start	42
56.454	1.036	sequence_presentation	41
59.001	1.007	sequence_presentation	41
62.7	0.921	sequence_presentation	41
65.732	1.718	recall_start	42
70.286	1.913	recall_start	42
74.708	1.116	sequence_presentation	41
77.054	0.658	recall_start	42
80.316	0.719	recall_start	42
83.819	1.985	recall_start	42
87.411	0.612	sequence_presentation	41
89.118	1.984	recall_start	42
