onset	duration	trial_type	value
2.0	0.548	recall_start	42
4.071	1.171	sequence_presentation	41
7.754	1.112	recall_start	42
11.541	0.697	sequence_presentation	41
15.083	1.272	recall_start	42
18.38	1.892	recall_start	42
22.46	0.528	recall_start	42
24.313	0.685	sequence_presentation	41
27.599	1.344	recall_start	42
30.717	1.306	recall_start	42
33.724	1.242	recall_start	42
36.462	1.278	recall_start	42
40.41	0.839	sequence_presentation	41
42.935	1.04	recall_start	42
46.197	1.738	recall_start	42
50.714	1.281	recall_start	42
53.056	1.89	recall_start	42
56.991	1.609	recall_start	42
60.29	0.632	recall_start	42
63.485	1.553	sequence_presentation	41
66.063	0.596	recall_start	42
69.067	0.741	recall_start	42
71.303	0.994	recall_start	42
74.77	1.677	recall_start	42
78.59	1.363	recall_start	42
81.65	1.377	recall_start	42
