onset	duration	trial_type	value
2.0	1.222	target	11
5.776	1.636	nontarget	12
9.334	1.382	nontarget	12
13.293	1.14	target	11
16.075	0.725	target	11
18.318	0.893	target	11
21.416	0.931	nontarget	12
25.229	1.188	nontarget	12
29.084	1.581	nontarget	12
32.246	1.239	nontarget	12
35.898	1.599	target	11
39.802	0.552	target	11
41.762	1.078	nontarget	12
45.688	0.671	nontarget	12
47.38	1.554	target	11
51.77	1.826	target	11
56.186	0.784	nontarget	12
59.933	1.094	nontarget	12
62.999	1.83	nontarget	12
66.911	1.574	nontarget	12
70.21	0.556	target	11
72.5	1.803	nontarget	12
75.971	1.106	nontarget	12
79.778	1.14	target	11
82.443	1.205	nontarget	12
85.641	1.108	nontarget	12
89.672	1.755	target	11
93.446	0.767	nontarget	12
95.876	1.146	nontarget	12
99.987	1.01	target	11
