onset	duration	trial_type	value
2.0	1.094	target	11
5.095	1.709	target	11
9.793	1.397	target	11
13.928	0.667	target	11
15.598	1.564	target	11
19.379	0.606	nontarget	12
22.969	0.651	target	11
25.95	0.802	target	11
27.783	1.091	nontarget	12
31.64	0.788	target	11
33.603	0.539	target	11
35.913	0.705	target	11
38.388	1.978	nontarget	12
42.012	0.805	target	11
44.641	1.54	nontarget	12
48.144	1.477	target	11
52.253	0.839	target	11
55.903	1.961	nontarget	12
60.007	1.828	nontarget	12
63.847	1.412	target	11
67.705	0.703	nontarget	12
71.088	1.594	target	11
73.764	1.612	nontarget	12
