onset	duration	trial_type	value
2.0	1.043	nontarget	12
5.052	1.172	target	11
7.791	1.579	target	11
12.223	1.061	nontarget	12
14.557	1.828	target	11
17.812	1.238	target	11
20.496	1.339	target	11
23.355	1.836	target	11
26.309	1.977	target	11
30.973	1.3	target	11
35.227	1.477	nontarget	12
38.208	1.541	target	11
42.107	0.53	nontarget	12
45.066	1.837	target	11
48.765	0.968	target	11
51.994	1.067	nontarget	12
54.644	0.794	nontarget	12
56.826	0.748	target	11
60.447	1.758	target	11
63.614	1.609	target	11
66.879	0.645	nontarget	12
68.618	1.533	target	11
72.073	1.777	nontarget	12
76.285	0.786	nontarget	12
78.214	1.327	nontarget	12
81.22	1.159	target	11
84.894	0.79	nontarget	12
88.578	1.392	nontarget	12
