onset	duration	trial_type	value
2.0	1.759	cue_right	52
5.713	1.603	cue_left	51
8.991	0.791	cue_right	52
11.356	0.598	cue_right	52
14.804	1.655	cue_left	51
18.307	1.084	cue_left	51
22.386	1.299	cue_right	52
26.054	1.119	cue_left	51
28.991	0.993	cue_right	52
31.245	0.54	cue_right	52
32.867	1.161	cue_left	51
36.836	0.777	cue_right	52
38.971	1.964	cue_right	52
42.87	0.756	cue_left	51
45.787	0.551	cue_right	52
48.056	1.194	cue_left	51
51.452	1.802	cue_left	51
55.065	0.692	cue_right	52
57.111	1.026	cue_right	52
60.791	1.966	cue_left	51
65.126	1.005	cue_left	51
67.997	1.097	cue_right	52
70.73	0.731	cue_left	51
73.659	0.647	cue_left	51
76.443	1.266	cue_right	52
80.415	0.518	cue_left	51
83.409	1.401	cue_left	51
87.303	1.543	cue_right	52
