onset	duration	trial_type	value
2.0	0.697	sequence_presentation	41
4.099	1.434	recall_start	42
6.782	1.236	sequence_presentation	41
10.767	1.6	recall_start	42
14.845	1.402	sequence_presentation	41
18.231	0.654	recall_start	42
20.523	0.713	sequence_presentation	41
23.543	1.792	sequence_presentation	41
28.058	0.83	recall_start	42
31.056	1.134	recall_start	42
33.417	1.585	recall_start	42
36.974	1.498	recall_start	42
40.754	0.881	recall_start	42
42.664	1.001	sequence_presentation	41
44.902	1.182	sequence_presentation	41
48.701	1.937	sequence_presentation	41
52.48	0.746	recall_start	42
56.091	1.81	sequence_presentation	41
60.211	1.415	sequence_presentation	41
64.008	1.853	recall_start	42
66.896	0.628	recall_start	42
68.783	1.441	recall_start	42
73.107	0.527	recall_start	42
75.661	1.645	recall_start	42
79.964	0.956	sequence_presentation	41
82.673	1.659	recall_start	42
86.393	1.864	sequence_presentation	41
