onset	duration	trial_type	value
2.0	1.237	cue_right	52
5.0	1.559	cue_right	52
9.249	1.29	cue_right	52
13.042	1.91	cue_left	51
17.823	1.535	cue_right	52
21.418	1.396	cue_left	51
25.307	0.969	cue_right	52
29.214	0.545	cue_left	51
31.214	1.286	cue_right	52
33.586	1.491	cue_right	52
37.25	1.016	cue_right	52
40.103	1.476	cue_right	52
44.204	0.717	cue_right	52
46.494	1.233	cue_right	52
50.209	1.756	cue_right	52
53.956	1.399	cue_right	52
57.819	1.528	cue_right	52
61.905	1.17	cue_right	52
64.242	0.513	cue_right	52
65.813	1.089	cue_right	52
69.02	0.887	cue_left	51
72.688	1.735	cue_left	51
77.047	1.37	cue_right	52
81.372	1.855	cue_right	52
85.964	0.639	cue_left	51
