onset	duration	trial_type	value
2.0	1.493	nontarget	12
5.77	1.141	nontarget	12
8.749	1.653	nontarget	12
12.72	0.645	nontarget	12
14.541	1.021	nontarget	12
17.121	1.191	target	11
20.817	0.587	nontarget	12
22.628	1.718	nontarget	12
26.408	1.001	nontarget	12
29.12	1.695	target	11
32.178	1.394	nontarget	12
35.161	0.689	nontarget	12
38.107	0.904	nontarget	12
40.266	1.963	target	11
45.137	1.899	nontarget	12
49.951	1.827	nontarget	12
54.234	1.142	target	11
57.477	1.976	target	11
62.401	1.24	target	11
65.037	1.251	nontarget	12
67.772	0.871	nontarget	12
69.722	1.163	target	11
72.16	1.762	nontarget	12
75.147	0.677	target	11
78.359	1.738	nontarget	12
82.158	0.837	nontarget	12
85.259	0.894	nontarget	12
