onset	duration	trial_type	value
2.0	1.52	nontarget	12
4.779	1.499	target	11
8.281	1.223	nontarget	12
11.675	1.514	nontarget	12
14.406	1.806	target	11
17.647	1.569	target	11
21.691	0.985	nontarget	12
24.15	1.546	target	11
27.525	0.952	nontarget	12
29.644	1.319	nontarget	12
33.843	0.627	target	11
35.826	1.747	target	11
40.569	1.546	target	11
43.431	0.781	nontarget	12
46.1	1.998	nontarget	12
50.677	1.462	nontarget	12
54.573	1.915	nontarget	12
58.709	1.825	nontarget	12
62.338	0.805	target	11
65.045	1.186	target	11
67.446	0.874	target	11
70.234	1.891	nontarget	12
74.118	0.71	nontarget	12
