onset	duration	trial_type	value
2.0	1.287	sequence_presentation	41
4.884	1.723	recall_start	42
7.796	1.277	sequence_presentation	41
11.456	1.182	recall_start	42
13.942	1.613	recall_start	42
17.021	0.704	sequence_presentation	41
19.829	1.635	recall_start	42
23.963	1.924	recall_start	42
27.838	1.225	sequence_presentation	41
30.479	1.508	recall_start	42
33.298	1.01	recall_start	42
35.527	1.183	recall_start	42
38.482	0.912	sequence_presentation	41
42.104	0.637	recall_start	42
45.729	1.792	sequence_presentation	41
49.899	1.326	recall_start	42
53.173	0.727	recall_start	42
54.923	1.948	sequence_presentation	41
58.881	1.805	recall_start	42
62.984	1.566	sequence_presentation	41
66.149	1.134	sequence_presentation	41
